date,ticker,price
01/10/2010,AMZN,165.229996
01/11/2010,AMZN,175.399994
01/12/2010,AMZN,180
01/01/2011,AMZN,169.639999
01/02/2011,AMZN,173.289993
01/03/2011,AMZN,180.130005
01/04/2011,AMZN,195.809998
01/05/2011,AMZN,196.690002
01/06/2011,AMZN,204.490005
01/07/2011,AMZN,222.520004
01/08/2011,AMZN,215.229996
01/09/2011,AMZN,216.229996
01/10/2011,AMZN,213.509995
01/11/2011,AMZN,192.289993
01/12/2011,AMZN,173.100006
01/01/2012,AMZN,194.440002
01/02/2012,AMZN,179.690002
01/03/2012,AMZN,202.509995
01/04/2012,AMZN,231.899994
01/05/2012,AMZN,212.910004
01/06/2012,AMZN,228.350006
01/07/2012,AMZN,233.300003
01/08/2012,AMZN,248.270004
01/09/2012,AMZN,254.320007
01/10/2012,AMZN,232.889999
01/11/2012,AMZN,252.050003
01/12/2012,AMZN,250.869995
01/01/2013,AMZN,265.5
01/02/2013,AMZN,264.269989
01/03/2013,AMZN,266.48999
01/04/2013,AMZN,253.809998
01/05/2013,AMZN,269.200012
01/06/2013,AMZN,277.690002
01/07/2013,AMZN,301.220001
01/08/2013,AMZN,280.980011
01/09/2013,AMZN,312.640015
01/10/2013,AMZN,364.029999
01/11/2013,AMZN,393.619995
01/12/2013,AMZN,398.790009
01/01/2014,AMZN,358.690002
01/02/2014,AMZN,362.100006
01/03/2014,AMZN,336.369995
01/04/2014,AMZN,304.130005
01/05/2014,AMZN,312.549988
01/06/2014,AMZN,324.779999
01/07/2014,AMZN,312.98999
01/08/2014,AMZN,339.040009
01/09/2014,AMZN,322.440002
01/10/2014,AMZN,305.459991
01/11/2014,AMZN,338.640015
01/12/2014,AMZN,310.350006
01/01/2015,AMZN,354.529999
01/02/2015,AMZN,380.160004
01/03/2015,AMZN,372.100006
01/04/2015,AMZN,421.779999
01/05/2015,AMZN,429.230011
01/06/2015,AMZN,434.089996
01/07/2015,AMZN,536.150024
01/08/2015,AMZN,512.890015
01/09/2015,AMZN,511.890015
01/10/2015,AMZN,625.900024
01/11/2015,AMZN,664.799988
01/12/2015,AMZN,675.890015
01/01/2016,AMZN,587
01/02/2016,AMZN,552.52002
01/03/2016,AMZN,593.640015
01/04/2016,AMZN,659.590027
01/05/2016,AMZN,722.789978
01/06/2016,AMZN,715.619995
01/07/2016,AMZN,758.809998
01/08/2016,AMZN,769.159973
01/09/2016,AMZN,837.309998
01/10/2016,AMZN,789.820007
01/11/2016,AMZN,750.570007
01/12/2016,AMZN,749.869995
01/01/2017,AMZN,823.47998
01/02/2017,AMZN,845.039978
01/03/2017,AMZN,886.539978
01/04/2017,AMZN,924.98999
01/05/2017,AMZN,994.619995
01/06/2017,AMZN,968
01/07/2017,AMZN,987.780029
01/08/2017,AMZN,980.599976
01/09/2017,AMZN,961.349976
01/10/2017,AMZN,1105.280029
01/11/2017,AMZN,1176.75
01/12/2017,AMZN,1169.469971
01/01/2018,AMZN,1450.890015
01/02/2018,AMZN,1512.449951
01/03/2018,AMZN,1447.339966
01/04/2018,AMZN,1566.130005
01/05/2018,AMZN,1629.619995
01/06/2018,AMZN,1699.800049
01/07/2018,AMZN,1777.439941
01/08/2018,AMZN,2012.709961
01/09/2018,AMZN,2003
01/10/2018,AMZN,1598.01001
01/11/2018,AMZN,1690.170044
01/12/2018,AMZN,1501.969971
01/01/2019,AMZN,1718.72998
01/02/2019,AMZN,1639.829956
01/03/2019,AMZN,1780.75
01/04/2019,AMZN,1926.52002
01/05/2019,AMZN,1775.069946
01/06/2019,AMZN,1893.630005
01/07/2019,AMZN,1866.780029
01/08/2019,AMZN,1776.290039
01/09/2019,AMZN,1735.910034
01/10/2019,AMZN,1776.660034
01/11/2019,AMZN,1800.800049
01/12/2019,AMZN,1847.839966
01/01/2020,AMZN,2008.719971
01/02/2020,AMZN,1883.75
01/03/2020,AMZN,1949.719971
01/04/2020,AMZN,2474
01/05/2020,AMZN,2442.370117
01/06/2020,AMZN,2758.820068
01/07/2020,AMZN,3164.679932
01/08/2020,AMZN,3450.959961
01/09/2020,AMZN,3148.72998
01/10/2020,AMZN,3036.149902
01/11/2020,AMZN,3168.040039
01/12/2020,AMZN,3256.929932
01/01/2021,AMZN,3206.199951
01/02/2021,AMZN,3092.929932
01/03/2021,AMZN,3094.080078
01/04/2021,AMZN,3467.419922
01/05/2021,AMZN,3223.070068
01/06/2021,AMZN,3440.159912
01/07/2021,AMZN,3327.590088
01/08/2021,AMZN,3470.790039
01/09/2021,AMZN,3285.040039
