Date,ticker,price
01/10/2010,QQQ,52.18
01/11/2010,QQQ,52.09
01/12/2010,QQQ,54.459999
01/01/2011,QQQ,56
01/02/2011,QQQ,57.77
01/03/2011,QQQ,57.43
01/04/2011,QQQ,59.080002
01/05/2011,QQQ,58.360001
01/06/2011,QQQ,57.049999
01/07/2011,QQQ,58
01/08/2011,QQQ,55.060001
01/09/2011,QQQ,52.490002
01/10/2011,QQQ,57.950001
01/11/2011,QQQ,56.389999
01/12/2011,QQQ,55.830002
01/01/2012,QQQ,60.529999
01/02/2012,QQQ,64.410004
01/03/2012,QQQ,67.550003
01/04/2012,QQQ,66.760002
01/05/2012,QQQ,62.060001
01/06/2012,QQQ,64.160004
01/07/2012,QQQ,64.800003
01/08/2012,QQQ,68.160004
01/09/2012,QQQ,68.57
01/10/2012,QQQ,64.949997
01/11/2012,QQQ,65.800003
01/12/2012,QQQ,65.129997
01/01/2013,QQQ,66.870003
01/02/2013,QQQ,67.099998
01/03/2013,QQQ,68.970001
01/04/2013,QQQ,70.720001
01/05/2013,QQQ,73.25
01/06/2013,QQQ,71.269997
01/07/2013,QQQ,75.769997
01/08/2013,QQQ,75.470001
01/09/2013,QQQ,78.879997
01/10/2013,QQQ,82.790001
01/11/2013,QQQ,85.730003
01/12/2013,QQQ,87.959999
01/01/2014,QQQ,86.269997
01/02/2014,QQQ,90.339996
01/03/2014,QQQ,87.669998
01/04/2014,QQQ,87.389999
01/05/2014,QQQ,91.309998
01/06/2014,QQQ,93.910004
01/07/2014,QQQ,95.019997
01/08/2014,QQQ,99.779999
01/09/2014,QQQ,98.790001
01/10/2014,QQQ,101.400002
01/11/2014,QQQ,106.010002
01/12/2014,QQQ,103.25
01/01/2015,QQQ,101.099998
01/02/2015,QQQ,108.400002
01/03/2015,QQQ,105.599998
01/04/2015,QQQ,107.629997
01/05/2015,QQQ,110.050003
01/06/2015,QQQ,107.07
01/07/2015,QQQ,111.949997
01/08/2015,QQQ,104.309998
01/09/2015,QQQ,101.760002
01/10/2015,QQQ,113.330002
01/11/2015,QQQ,114.019997
01/12/2015,QQQ,111.860001
01/01/2016,QQQ,104.129997
01/02/2016,QQQ,102.5
01/03/2016,QQQ,109.199997
01/04/2016,QQQ,105.720001
01/05/2016,QQQ,110.339996
01/06/2016,QQQ,107.540001
01/07/2016,QQQ,115.230003
01/08/2016,QQQ,116.440002
01/09/2016,QQQ,118.720001
01/10/2016,QQQ,116.989998
01/11/2016,QQQ,117.5
01/12/2016,QQQ,118.480003
01/01/2017,QQQ,124.57
01/02/2017,QQQ,130.020004
01/03/2017,QQQ,132.380005
01/04/2017,QQQ,135.990005
01/05/2017,QQQ,141.289993
01/06/2017,QQQ,137.639999
01/07/2017,QQQ,143.229996
01/08/2017,QQQ,146.199997
01/09/2017,QQQ,145.449997
01/10/2017,QQQ,152.149994
01/11/2017,QQQ,155.149994
01/12/2017,QQQ,155.759995
01/01/2018,QQQ,169.399994
01/02/2018,QQQ,167.210007
01/03/2018,QQQ,160.130005
01/04/2018,QQQ,160.940002
01/05/2018,QQQ,170.070007
01/06/2018,QQQ,171.649994
01/07/2018,QQQ,176.449997
01/08/2018,QQQ,186.649994
01/09/2018,QQQ,185.789993
01/10/2018,QQQ,169.820007
01/11/2018,QQQ,169.369995
01/12/2018,QQQ,154.259995
01/01/2019,QQQ,168.160004
01/02/2019,QQQ,173.190002
01/03/2019,QQQ,179.660004
01/04/2019,QQQ,189.539993
01/05/2019,QQQ,173.949997
01/06/2019,QQQ,186.740005
01/07/2019,QQQ,191.100006
01/08/2019,QQQ,187.470001
01/09/2019,QQQ,188.809998
01/10/2019,QQQ,197.080002
01/11/2019,QQQ,205.100006
01/12/2019,QQQ,212.610001
01/01/2020,QQQ,219.070007
01/02/2020,QQQ,205.800003
01/03/2020,QQQ,190.399994
01/04/2020,QQQ,218.910004
01/05/2020,QQQ,233.360001
01/06/2020,QQQ,247.600006
01/07/2020,QQQ,265.790009
01/08/2020,QQQ,294.880005
01/09/2020,QQQ,277.839996
01/10/2020,QQQ,269.380005
01/11/2020,QQQ,299.619995
01/12/2020,QQQ,313.73999
01/01/2021,QQQ,314.559998
01/02/2021,QQQ,314.140015
01/03/2021,QQQ,319.130005
01/04/2021,QQQ,337.98999
01/05/2021,QQQ,333.929993
01/06/2021,QQQ,354.429993
01/07/2021,QQQ,364.570007
01/08/2021,QQQ,379.950012
01/09/2021,QQQ,357.959991
