Date,ticker,price
01/10/2010,NEE,13.6025
04/10/2010,NEE,13.4975
05/10/2010,NEE,13.6
06/10/2010,NEE,13.695
07/10/2010,NEE,13.725
08/10/2010,NEE,13.73
11/10/2010,NEE,13.7475
12/10/2010,NEE,13.81
13/10/2010,NEE,13.8675
14/10/2010,NEE,13.835
15/10/2010,NEE,13.83
18/10/2010,NEE,13.955
19/10/2010,NEE,13.8775
20/10/2010,NEE,14.0075
21/10/2010,NEE,13.8975
22/10/2010,NEE,13.8625
25/10/2010,NEE,13.7125
26/10/2010,NEE,13.81
27/10/2010,NEE,13.675
28/10/2010,NEE,13.7625
29/10/2010,NEE,13.76
01/11/2010,NEE,13.48
02/11/2010,NEE,13.6
03/11/2010,NEE,13.6575
04/11/2010,NEE,13.7525
05/11/2010,NEE,13.6825
08/11/2010,NEE,13.6125
09/11/2010,NEE,13.6075
10/11/2010,NEE,13.5325
11/11/2010,NEE,13.4725
12/11/2010,NEE,13.4075
15/11/2010,NEE,13.3925
16/11/2010,NEE,13.14
17/11/2010,NEE,13.0525
18/11/2010,NEE,13.085
19/11/2010,NEE,12.9925
22/11/2010,NEE,13.0225
23/11/2010,NEE,12.7925
24/11/2010,NEE,12.8725
26/11/2010,NEE,12.695
29/11/2010,NEE,12.675
30/11/2010,NEE,12.655
01/12/2010,NEE,12.7325
02/12/2010,NEE,12.8075
03/12/2010,NEE,12.775
06/12/2010,NEE,12.7275
07/12/2010,NEE,12.71
08/12/2010,NEE,12.72
09/12/2010,NEE,12.77
10/12/2010,NEE,13
13/12/2010,NEE,13.0225
14/12/2010,NEE,12.8575
15/12/2010,NEE,12.71
16/12/2010,NEE,12.805
17/12/2010,NEE,12.9175
20/12/2010,NEE,12.8825
21/12/2010,NEE,12.78
22/12/2010,NEE,13.0175
23/12/2010,NEE,13.0425
27/12/2010,NEE,13.0375
28/12/2010,NEE,13.0725
29/12/2010,NEE,13.0175
30/12/2010,NEE,12.9925
31/12/2010,NEE,12.9975
03/01/2011,NEE,13.0575
04/01/2011,NEE,13.1875
05/01/2011,NEE,13.085
06/01/2011,NEE,13.0275
07/01/2011,NEE,13.055
10/01/2011,NEE,13.23
11/01/2011,NEE,13.19
12/01/2011,NEE,13.4075
13/01/2011,NEE,13.44
14/01/2011,NEE,13.5375
18/01/2011,NEE,13.575
19/01/2011,NEE,13.515
20/01/2011,NEE,13.5625
21/01/2011,NEE,13.605
24/01/2011,NEE,13.535
25/01/2011,NEE,13.6425
26/01/2011,NEE,13.5525
27/01/2011,NEE,13.6025
28/01/2011,NEE,13.5075
31/01/2011,NEE,13.365
01/02/2011,NEE,13.6325
02/02/2011,NEE,13.715
03/02/2011,NEE,13.7475
04/02/2011,NEE,13.685
07/02/2011,NEE,13.7975
08/02/2011,NEE,13.8575
09/02/2011,NEE,13.81
10/02/2011,NEE,13.805
11/02/2011,NEE,13.765
14/02/2011,NEE,13.675
15/02/2011,NEE,13.6925
16/02/2011,NEE,13.59
17/02/2011,NEE,13.56
18/02/2011,NEE,13.6475
22/02/2011,NEE,13.6625
23/02/2011,NEE,13.5925
24/02/2011,NEE,13.6025
25/02/2011,NEE,13.6725
28/02/2011,NEE,13.8675
01/03/2011,NEE,13.5325
02/03/2011,NEE,13.45
03/03/2011,NEE,13.61
04/03/2011,NEE,13.6875
07/03/2011,NEE,13.655
08/03/2011,NEE,13.825
09/03/2011,NEE,13.9425
10/03/2011,NEE,13.8375
11/03/2011,NEE,13.9225
14/03/2011,NEE,13.77
15/03/2011,NEE,13.4425
16/03/2011,NEE,13.15
17/03/2011,NEE,13.205
18/03/2011,NEE,13.19
21/03/2011,NEE,13.44
22/03/2011,NEE,13.4725
23/03/2011,NEE,13.4225
24/03/2011,NEE,13.505
25/03/2011,NEE,13.525
28/03/2011,NEE,13.4425
29/03/2011,NEE,13.67
30/03/2011,NEE,13.745
31/03/2011,NEE,13.78
01/04/2011,NEE,13.9825
04/04/2011,NEE,14.0475
05/04/2011,NEE,14.0775
06/04/2011,NEE,14.1425
07/04/2011,NEE,14.0125
08/04/2011,NEE,14
11/04/2011,NEE,13.7925
12/04/2011,NEE,13.78
13/04/2011,NEE,13.7425
14/04/2011,NEE,13.79
15/04/2011,NEE,13.78
18/04/2011,NEE,13.7325
19/04/2011,NEE,13.7225
20/04/2011,NEE,13.92
21/04/2011,NEE,13.8775
25/04/2011,NEE,13.865
26/04/2011,NEE,14.01
27/04/2011,NEE,14.05
28/04/2011,NEE,14.2075
29/04/2011,NEE,14.1425
02/05/2011,NEE,14.15
03/05/2011,NEE,14.3425
04/05/2011,NEE,14.3575
05/05/2011,NEE,14.2625
06/05/2011,NEE,14.3475
09/05/2011,NEE,14.4125
10/05/2011,NEE,14.5875
11/05/2011,NEE,14.555
12/05/2011,NEE,14.72
13/05/2011,NEE,14.66
16/05/2011,NEE,14.5175
17/05/2011,NEE,14.65
18/05/2011,NEE,14.625
19/05/2011,NEE,14.5975
20/05/2011,NEE,14.445
23/05/2011,NEE,14.3975
24/05/2011,NEE,14.345
25/05/2011,NEE,14.2525
26/05/2011,NEE,14.275
27/05/2011,NEE,14.3375
31/05/2011,NEE,14.4875
01/06/2011,NEE,14.19
02/06/2011,NEE,14.0525
03/06/2011,NEE,13.92
06/06/2011,NEE,13.8525
07/06/2011,NEE,13.8525
08/06/2011,NEE,13.875
09/06/2011,NEE,13.9075
10/06/2011,NEE,13.8725
13/06/2011,NEE,13.975
14/06/2011,NEE,13.9725
15/06/2011,NEE,13.8675
16/06/2011,NEE,14.0375
17/06/2011,NEE,14.1575
20/06/2011,NEE,14.2625
21/06/2011,NEE,14.2425
22/06/2011,NEE,14.18
23/06/2011,NEE,14.095
24/06/2011,NEE,14.1525
27/06/2011,NEE,14.245
28/06/2011,NEE,14.2725
29/06/2011,NEE,14.3075
30/06/2011,NEE,14.365
01/07/2011,NEE,14.545
05/07/2011,NEE,14.4225
06/07/2011,NEE,14.44
07/07/2011,NEE,14.5125
08/07/2011,NEE,14.425
11/07/2011,NEE,14.29
12/07/2011,NEE,14.3225
13/07/2011,NEE,14.3
14/07/2011,NEE,14.2475
15/07/2011,NEE,14.2
18/07/2011,NEE,14.09
19/07/2011,NEE,14.1925
20/07/2011,NEE,14.235
21/07/2011,NEE,14.4725
22/07/2011,NEE,14.365
25/07/2011,NEE,14.385
26/07/2011,NEE,14.34
27/07/2011,NEE,14.1625
28/07/2011,NEE,14.06
29/07/2011,NEE,13.8125
01/08/2011,NEE,13.8525
02/08/2011,NEE,13.56
03/08/2011,NEE,13.5075
04/08/2011,NEE,13.1225
05/08/2011,NEE,13.2025
08/08/2011,NEE,12.5425
09/08/2011,NEE,12.985
10/08/2011,NEE,12.5475
11/08/2011,NEE,13.1125
12/08/2011,NEE,13.1725
15/08/2011,NEE,13.685
16/08/2011,NEE,13.6725
17/08/2011,NEE,13.7625
18/08/2011,NEE,13.6475
19/08/2011,NEE,13.5725
22/08/2011,NEE,13.5325
23/08/2011,NEE,13.78
24/08/2011,NEE,14.01
25/08/2011,NEE,13.8025
26/08/2011,NEE,13.8525
29/08/2011,NEE,14.0725
30/08/2011,NEE,14.11
31/08/2011,NEE,14.18
01/09/2011,NEE,14.18
02/09/2011,NEE,13.9075
06/09/2011,NEE,13.7625
07/09/2011,NEE,13.75
08/09/2011,NEE,13.665
09/09/2011,NEE,13.4
12/09/2011,NEE,13.53
13/09/2011,NEE,13.3975
14/09/2011,NEE,13.4625
15/09/2011,NEE,13.585
16/09/2011,NEE,13.82
19/09/2011,NEE,13.6875
20/09/2011,NEE,13.9175
21/09/2011,NEE,13.7025
22/09/2011,NEE,13.3375
23/09/2011,NEE,13.4525
26/09/2011,NEE,13.595
27/09/2011,NEE,13.64
28/09/2011,NEE,13.46
29/09/2011,NEE,13.63
30/09/2011,NEE,13.505
03/10/2011,NEE,13.2175
04/10/2011,NEE,13.2525
05/10/2011,NEE,13.255
06/10/2011,NEE,13.44
07/10/2011,NEE,13.55
10/10/2011,NEE,13.775
11/10/2011,NEE,13.6925
12/10/2011,NEE,13.67
13/10/2011,NEE,13.6475
14/10/2011,NEE,13.715
17/10/2011,NEE,13.6725
18/10/2011,NEE,13.7075
19/10/2011,NEE,13.6875
20/10/2011,NEE,13.77
21/10/2011,NEE,13.9675
24/10/2011,NEE,13.96
25/10/2011,NEE,13.8
26/10/2011,NEE,14.0075
27/10/2011,NEE,14.45
28/10/2011,NEE,14.26
31/10/2011,NEE,14.1
01/11/2011,NEE,13.8375
02/11/2011,NEE,14.05
03/11/2011,NEE,14.4025
04/11/2011,NEE,14.11
07/11/2011,NEE,14.0075
08/11/2011,NEE,14.1125
09/11/2011,NEE,13.72
10/11/2011,NEE,13.8225
11/11/2011,NEE,13.955
14/11/2011,NEE,13.8175
15/11/2011,NEE,13.9125
16/11/2011,NEE,13.9
17/11/2011,NEE,13.845
18/11/2011,NEE,13.8825
21/11/2011,NEE,13.675
22/11/2011,NEE,13.365
23/11/2011,NEE,13.095
25/11/2011,NEE,13.1425
28/11/2011,NEE,13.3875
29/11/2011,NEE,13.6
30/11/2011,NEE,13.86
01/12/2011,NEE,13.895
02/12/2011,NEE,13.94
05/12/2011,NEE,14.1275
06/12/2011,NEE,14.195
07/12/2011,NEE,14.27
08/12/2011,NEE,14.155
09/12/2011,NEE,14.37
12/12/2011,NEE,14.2475
13/12/2011,NEE,14.345
14/12/2011,NEE,14.2925
15/12/2011,NEE,14.4775
16/12/2011,NEE,14.4675
19/12/2011,NEE,14.3875
20/12/2011,NEE,14.685
21/12/2011,NEE,14.92
22/12/2011,NEE,14.93
23/12/2011,NEE,15.0625
27/12/2011,NEE,15.1925
28/12/2011,NEE,15.1675
29/12/2011,NEE,15.27
30/12/2011,NEE,15.22
03/01/2012,NEE,14.7375
04/01/2012,NEE,14.7
05/01/2012,NEE,14.8875
06/01/2012,NEE,14.73
09/01/2012,NEE,14.7475
10/01/2012,NEE,14.8125
11/01/2012,NEE,14.8025
12/01/2012,NEE,14.8475
13/01/2012,NEE,14.78
17/01/2012,NEE,14.7875
18/01/2012,NEE,14.875
19/01/2012,NEE,14.6975
20/01/2012,NEE,14.8275
23/01/2012,NEE,14.84
24/01/2012,NEE,14.7975
25/01/2012,NEE,15.0125
26/01/2012,NEE,14.9175
27/01/2012,NEE,14.98
30/01/2012,NEE,14.9825
31/01/2012,NEE,14.9625
01/02/2012,NEE,14.9875
02/02/2012,NEE,15.0275
03/02/2012,NEE,15.0525
06/02/2012,NEE,14.9925
07/02/2012,NEE,15.045
08/02/2012,NEE,15.0875
09/02/2012,NEE,15.0725
10/02/2012,NEE,15.09
13/02/2012,NEE,15.01
14/02/2012,NEE,15.095
15/02/2012,NEE,14.9925
16/02/2012,NEE,15.1075
17/02/2012,NEE,15.055
21/02/2012,NEE,15.1025
22/02/2012,NEE,15.045
23/02/2012,NEE,15.0525
24/02/2012,NEE,15.1925
27/02/2012,NEE,15.205
28/02/2012,NEE,15.12
29/02/2012,NEE,14.8775
01/03/2012,NEE,14.9525
02/03/2012,NEE,14.95
05/03/2012,NEE,14.96
06/03/2012,NEE,14.8825
07/03/2012,NEE,14.9375
08/03/2012,NEE,14.94
09/03/2012,NEE,15.0025
12/03/2012,NEE,15.1925
13/03/2012,NEE,15.2275
14/03/2012,NEE,15.015
15/03/2012,NEE,15.0625
16/03/2012,NEE,15.04
19/03/2012,NEE,15.0075
20/03/2012,NEE,15.05
21/03/2012,NEE,15.0775
22/03/2012,NEE,15.0725
23/03/2012,NEE,15.1
26/03/2012,NEE,15.2325
27/03/2012,NEE,15.24
28/03/2012,NEE,15.1125
29/03/2012,NEE,15.15
30/03/2012,NEE,15.27
02/04/2012,NEE,15.4575
03/04/2012,NEE,15.49
04/04/2012,NEE,15.61
05/04/2012,NEE,15.72
09/04/2012,NEE,15.6575
10/04/2012,NEE,15.5625
11/04/2012,NEE,15.6
12/04/2012,NEE,15.63
13/04/2012,NEE,15.52
16/04/2012,NEE,15.68
17/04/2012,NEE,15.755
18/04/2012,NEE,15.7
19/04/2012,NEE,15.68
20/04/2012,NEE,15.865
23/04/2012,NEE,15.835
24/04/2012,NEE,15.975
25/04/2012,NEE,16.102501
26/04/2012,NEE,16.1075
27/04/2012,NEE,16.135
30/04/2012,NEE,16.0875
01/05/2012,NEE,15.9475
02/05/2012,NEE,15.9475
03/05/2012,NEE,15.9
04/05/2012,NEE,15.8925
07/05/2012,NEE,16.035
08/05/2012,NEE,16.049999
09/05/2012,NEE,16.0375
10/05/2012,NEE,16.272499
11/05/2012,NEE,16.2925
14/05/2012,NEE,16.424999
15/05/2012,NEE,16.41
16/05/2012,NEE,16.389999
17/05/2012,NEE,16.262501
18/05/2012,NEE,16.25
21/05/2012,NEE,16.299999
22/05/2012,NEE,16.4025
23/05/2012,NEE,16.235001
24/05/2012,NEE,16.2575
25/05/2012,NEE,16.3325
29/05/2012,NEE,16.41
30/05/2012,NEE,16.2925
31/05/2012,NEE,16.334999
01/06/2012,NEE,16.147499
04/06/2012,NEE,16.182501
05/06/2012,NEE,16.2875
06/06/2012,NEE,16.415001
07/06/2012,NEE,16.5625
08/06/2012,NEE,16.735001
11/06/2012,NEE,16.67
12/06/2012,NEE,16.725
13/06/2012,NEE,16.75
14/06/2012,NEE,16.877501
15/06/2012,NEE,16.942499
18/06/2012,NEE,17.049999
19/06/2012,NEE,16.959999
20/06/2012,NEE,16.799999
21/06/2012,NEE,16.6525
22/06/2012,NEE,16.655001
25/06/2012,NEE,16.727501
26/06/2012,NEE,16.754999
27/06/2012,NEE,16.940001
28/06/2012,NEE,16.9825
29/06/2012,NEE,17.202499
02/07/2012,NEE,17.209999
03/07/2012,NEE,17.1425
05/07/2012,NEE,17.102501
06/07/2012,NEE,17.075001
09/07/2012,NEE,16.965
10/07/2012,NEE,17.1325
11/07/2012,NEE,17.092501
12/07/2012,NEE,17.105
13/07/2012,NEE,17.3325
16/07/2012,NEE,17.3825
17/07/2012,NEE,17.365
18/07/2012,NEE,17.625
19/07/2012,NEE,17.575001
20/07/2012,NEE,17.622499
23/07/2012,NEE,17.487499
24/07/2012,NEE,17.3125
25/07/2012,NEE,17.205
26/07/2012,NEE,17.68
27/07/2012,NEE,17.772499
30/07/2012,NEE,17.855
31/07/2012,NEE,17.725
01/08/2012,NEE,17.645
02/08/2012,NEE,17.549999
03/08/2012,NEE,17.717501
06/08/2012,NEE,17.5975
07/08/2012,NEE,17.4625
08/08/2012,NEE,17.450001
09/08/2012,NEE,17.3125
10/08/2012,NEE,17.450001
13/08/2012,NEE,17.3225
14/08/2012,NEE,17.397499
15/08/2012,NEE,17.307501
16/08/2012,NEE,17.395
17/08/2012,NEE,17.4
20/08/2012,NEE,17.2575
21/08/2012,NEE,17.139999
22/08/2012,NEE,17.0525
23/08/2012,NEE,16.852501
24/08/2012,NEE,16.959999
27/08/2012,NEE,17.075001
28/08/2012,NEE,17.0975
29/08/2012,NEE,16.9375
30/08/2012,NEE,16.844999
31/08/2012,NEE,16.827499
04/09/2012,NEE,16.797501
05/09/2012,NEE,16.7875
06/09/2012,NEE,16.852501
07/09/2012,NEE,16.9125
10/09/2012,NEE,16.985001
11/09/2012,NEE,16.934999
12/09/2012,NEE,16.7775
13/09/2012,NEE,17.174999
14/09/2012,NEE,16.9475
17/09/2012,NEE,16.887501
18/09/2012,NEE,16.852501
19/09/2012,NEE,16.877501
20/09/2012,NEE,17.012501
21/09/2012,NEE,17.157499
24/09/2012,NEE,17.372499
25/09/2012,NEE,17.397499
26/09/2012,NEE,17.487499
27/09/2012,NEE,17.535
28/09/2012,NEE,17.5825
01/10/2012,NEE,17.5375
02/10/2012,NEE,17.6425
03/10/2012,NEE,17.68
04/10/2012,NEE,17.77
05/10/2012,NEE,17.7075
08/10/2012,NEE,17.67
09/10/2012,NEE,17.577499
10/10/2012,NEE,17.4725
11/10/2012,NEE,17.4625
12/10/2012,NEE,17.342501
15/10/2012,NEE,17.415001
16/10/2012,NEE,17.622499
17/10/2012,NEE,17.945
18/10/2012,NEE,18.012501
19/10/2012,NEE,17.93
22/10/2012,NEE,17.915001
23/10/2012,NEE,17.690001
24/10/2012,NEE,17.3825
25/10/2012,NEE,17.434999
26/10/2012,NEE,17.379999
31/10/2012,NEE,17.514999
01/11/2012,NEE,17.467501
02/11/2012,NEE,17.432501
05/11/2012,NEE,17.4025
06/11/2012,NEE,17.2875
07/11/2012,NEE,17.012501
08/11/2012,NEE,16.9025
09/11/2012,NEE,16.844999
12/11/2012,NEE,16.6975
13/11/2012,NEE,16.775
14/11/2012,NEE,16.672501
15/11/2012,NEE,16.622499
16/11/2012,NEE,16.8375
19/11/2012,NEE,16.9275
20/11/2012,NEE,16.9275
21/11/2012,NEE,16.8125
23/11/2012,NEE,16.799999
26/11/2012,NEE,16.99
27/11/2012,NEE,16.955
28/11/2012,NEE,16.852501
29/11/2012,NEE,17.0275
30/11/2012,NEE,17.1775
03/12/2012,NEE,17.0725
04/12/2012,NEE,16.977501
05/12/2012,NEE,17.295
06/12/2012,NEE,17.290001
07/12/2012,NEE,17.342501
10/12/2012,NEE,17.285
